second,Volt
-9.258800E-03,-2.010050297E+00
-9.250400E-03,-2.010050297E+00
-9.242000E-03,-2.010050297E+00
-9.233600E-03,-2.010050297E+00
-9.225200E-03,-2.010050297E+00
-9.216800E-03,-2.010050297E+00
-9.208400E-03,-2.010050297E+00
-9.200000E-03,-2.010050297E+00
-9.191600E-03,-2.010050297E+00
-9.183200E-03,-2.010050297E+00
-9.174800E-03,-2.010050297E+00
-9.166400E-03,-2.010050297E+00
-9.158000E-03,-2.010050297E+00
-9.149600E-03,-2.010050297E+00
-9.141200E-03,-2.010050297E+00
-9.132800E-03,-2.010050297E+00
-9.124400E-03,-2.010050297E+00
-9.116000E-03,-2.010050297E+00
-9.107600E-03,-2.010050297E+00
-9.099200E-03,-2.010050297E+00
-9.090800E-03,-2.010050297E+00
-9.082400E-03,-2.010050297E+00
-9.074000E-03,-2.010050297E+00
-9.065600E-03,-2.010050297E+00
-9.057200E-03,-2.010050297E+00
-9.048800E-03,-2.010050297E+00
-9.040400E-03,-2.010050297E+00
-9.032000E-03,-2.010050297E+00
-9.023600E-03,-3.517588019E+00
-9.015200E-03,-2.010050297E+00
-9.006800E-03,-2.386934727E+00
-8.998400E-03,-2.010050297E+00
-8.990000E-03,-2.010050297E+00
-8.981600E-03,-2.010050297E+00
-8.973200E-03,-2.010050297E+00
-8.964800E-03,-2.010050297E+00
-8.956400E-03,-2.010050297E+00
-8.948000E-03,-2.010050297E+00
-8.939600E-03,-2.010050297E+00
-8.931200E-03,-2.010050297E+00
-8.922800E-03,-2.010050297E+00
-8.914400E-03,-2.010050297E+00
-8.906000E-03,-2.010050297E+00
-8.897600E-03,-2.010050297E+00
-8.889200E-03,-2.010050297E+00
-8.880800E-03,-3.517588019E+00
-8.872400E-03,-2.010050297E+00
-8.864000E-03,-2.010050297E+00
-8.855600E-03,-2.010050297E+00
-8.847200E-03,-2.010050297E+00
-8.838800E-03,-2.010050297E+00
-8.830400E-03,-2.010050297E+00
-8.822000E-03,-2.010050297E+00
-8.813600E-03,-2.010050297E+00
-8.805200E-03,-2.010050297E+00
-8.796800E-03,-2.010050297E+00
-8.788400E-03,-2.010050297E+00
-8.780000E-03,-2.010050297E+00
-8.771600E-03,-2.010050297E+00
-8.763200E-03,-2.010050297E+00
-8.754800E-03,-2.386934727E+00
-8.746400E-03,-2.010050297E+00
-8.738000E-03,-2.010050297E+00
-8.729600E-03,-2.010050297E+00
-8.721200E-03,-2.010050297E+00
-8.712800E-03,-2.010050297E+00
-8.704400E-03,-2.010050297E+00
-8.696000E-03,-2.010050297E+00
-8.687600E-03,-2.010050297E+00
-8.679200E-03,-2.010050297E+00
-8.670800E-03,-2.010050297E+00
-8.662400E-03,-2.010050297E+00
-8.654000E-03,-2.010050297E+00
-8.645600E-03,-2.010050297E+00
-8.637200E-03,-2.010050297E+00
-8.628800E-03,-3.517588019E+00
-8.620400E-03,-2.010050297E+00
-8.612000E-03,-2.010050297E+00
-8.603600E-03,-2.010050297E+00
-8.595200E-03,-2.010050297E+00
-8.586800E-03,-2.010050297E+00
-8.578400E-03,-2.010050297E+00
-8.570000E-03,-2.010050297E+00
-8.561600E-03,-2.010050297E+00
-8.553200E-03,-2.010050297E+00
-8.544800E-03,-2.010050297E+00
-8.536400E-03,-2.010050297E+00
-8.528000E-03,-2.010050297E+00
-8.519600E-03,-2.010050297E+00
-8.511200E-03,-2.010050297E+00
-8.502800E-03,-2.010050297E+00
-8.494400E-03,-2.010050297E+00
-8.486000E-03,-2.010050297E+00
-8.477600E-03,-2.010050297E+00
-8.469200E-03,-2.010050297E+00
-8.460800E-03,-2.010050297E+00
-8.452400E-03,-2.010050297E+00
-8.444000E-03,-2.010050297E+00
-8.435600E-03,-2.010050297E+00
-8.427200E-03,-2.010050297E+00
-8.418800E-03,-2.010050297E+00
-8.410400E-03,-2.010050297E+00
-8.402000E-03,-2.010050297E+00
-8.393600E-03,-2.010050297E+00
-8.385200E-03,-2.010050297E+00
-8.376800E-03,-2.010050297E+00
-8.368400E-03,-2.010050297E+00
-8.360000E-03,-2.010050297E+00
-8.351600E-03,-2.010050297E+00
-8.343200E-03,-2.010050297E+00
-8.334800E-03,-2.010050297E+00
-8.326400E-03,-2.010050297E+00
-8.318000E-03,-51.256282568E+00
-8.309600E-03,-91.959801078E+00
-8.301200E-03,-100.502514839E+00
-8.292800E-03,-102.512565136E+00
-8.284400E-03,-102.512565136E+00
-8.276000E-03,-104.020102859E+00
-8.267600E-03,-102.512565136E+00
-8.259200E-03,-102.512565136E+00
-8.250800E-03,-102.512565136E+00
-8.242400E-03,-102.512565136E+00
-8.234000E-03,-102.512565136E+00
-8.225600E-03,-102.512565136E+00
-8.217200E-03,-102.010052562E+00
-8.208800E-03,-102.010052562E+00
-8.200400E-03,-100.502514839E+00
-8.192000E-03,-100.502514839E+00
-8.183600E-03,-100.502514839E+00
-8.175200E-03,-100.502514839E+00
-8.166800E-03,-100.502514839E+00
-8.158400E-03,-98.492464542E+00
-8.150000E-03,-98.869348973E+00
-8.141600E-03,-98.492464542E+00
-8.133200E-03,-98.492464542E+00
-8.124800E-03,-98.492464542E+00
-8.116400E-03,-98.492464542E+00
-8.108000E-03,-97.989951968E+00
-8.099600E-03,-96.482414246E+00
-8.091200E-03,-96.482414246E+00
-8.082800E-03,-96.482414246E+00
-8.074400E-03,-95.979901671E+00
-8.066000E-03,-95.979901671E+00
-8.057600E-03,-94.472363949E+00
-8.049200E-03,-94.472363949E+00
-8.040800E-03,-94.472363949E+00
-8.032400E-03,-93.969851375E+00
-8.024000E-03,-94.472363949E+00
-8.015600E-03,-94.472363949E+00
-8.007200E-03,-92.462313652E+00
-7.998800E-03,-93.969851375E+00
-7.990400E-03,-92.462313652E+00
-7.982000E-03,-92.462313652E+00
-7.973600E-03,-90.452263355E+00
-7.965200E-03,-90.452263355E+00
-7.956800E-03,-90.452263355E+00
-7.948400E-03,-90.452263355E+00
-7.940000E-03,-90.452263355E+00
-7.931600E-03,-90.452263355E+00
-7.923200E-03,-89.949750781E+00
-7.914800E-03,-89.949750781E+00
-7.906400E-03,-88.442213058E+00
-7.898000E-03,-88.442213058E+00
-7.889600E-03,-88.442213058E+00
-7.881200E-03,-88.442213058E+00
-7.872800E-03,-88.442213058E+00
-7.864400E-03,-86.432162762E+00
-7.856000E-03,-86.432162762E+00
-7.847600E-03,-86.432162762E+00
-7.839200E-03,-86.432162762E+00
-7.830800E-03,-84.798996896E+00
-7.822400E-03,-84.422112465E+00
-7.814000E-03,-84.798996896E+00
-7.805600E-03,-84.422112465E+00
-7.797200E-03,-84.422112465E+00
-7.788800E-03,-84.422112465E+00
-7.780400E-03,-82.788946599E+00
-7.772000E-03,-82.412062168E+00
-7.763600E-03,-82.788946599E+00
-7.755200E-03,-82.412062168E+00
-7.746800E-03,-82.412062168E+00
-7.738400E-03,-82.412062168E+00
-7.730000E-03,-82.412062168E+00
-7.721600E-03,-82.412062168E+00
-7.713200E-03,-80.402011871E+00
-7.704800E-03,-80.402011871E+00
-7.696400E-03,-80.402011871E+00
-7.688000E-03,-80.402011871E+00
-7.679600E-03,-80.402011871E+00
-7.671200E-03,-78.768846005E+00
-7.662800E-03,-79.899499297E+00
-7.654400E-03,-78.391961575E+00
-7.646000E-03,-78.391961575E+00
-7.637600E-03,-78.391961575E+00
-7.629200E-03,-78.391961575E+00
-7.620800E-03,-78.391961575E+00
-7.612400E-03,-76.381911278E+00
-7.604000E-03,-76.381911278E+00
-7.595600E-03,-76.381911278E+00
-7.587200E-03,-76.381911278E+00
-7.578800E-03,-76.381911278E+00
-7.570400E-03,-75.879398704E+00
-7.562000E-03,-74.371860981E+00
-7.553600E-03,-74.371860981E+00
-7.545200E-03,-73.869348407E+00
-7.536800E-03,-72.738695115E+00
-7.528400E-03,-72.361810684E+00
-7.520000E-03,-72.361810684E+00
-7.511600E-03,-72.361810684E+00
-7.503200E-03,-72.361810684E+00
-7.494800E-03,-71.859298110E+00
-7.486400E-03,-70.351760387E+00
-7.478000E-03,-70.351760387E+00
-7.469600E-03,-70.351760387E+00
-7.461200E-03,-70.351760387E+00
-7.452800E-03,-70.351760387E+00
-7.444400E-03,-68.341710091E+00
-7.436000E-03,-68.341710091E+00
-7.427600E-03,-69.849247813E+00
-7.419200E-03,-68.341710091E+00
-7.410800E-03,-68.341710091E+00
-7.402400E-03,-68.341710091E+00
-7.394000E-03,-66.708544225E+00
-7.385600E-03,-66.331659794E+00
-7.377200E-03,-66.331659794E+00
-7.368800E-03,-66.331659794E+00
-7.360400E-03,-66.331659794E+00
-7.352000E-03,-66.331659794E+00
-7.343600E-03,-66.331659794E+00
-7.335200E-03,-65.829147220E+00
-7.326800E-03,-64.321609497E+00
-7.318400E-03,-64.321609497E+00
-7.310000E-03,-64.321609497E+00
-7.301600E-03,-64.321609497E+00
-7.293200E-03,-64.321609497E+00
-7.284800E-03,-63.819096923E+00
-7.276400E-03,-62.688443631E+00
-7.268000E-03,-62.311559200E+00
-7.259600E-03,-62.311559200E+00
-7.251200E-03,-62.311559200E+00
-7.242800E-03,-60.301508904E+00
-7.234400E-03,-61.809046626E+00
-7.226000E-03,-61.809046626E+00
-7.217600E-03,-60.301508904E+00
-7.209200E-03,-60.301508904E+00
-7.200800E-03,-60.301508904E+00
-7.192400E-03,-58.668343037E+00
-7.184000E-03,-59.798996329E+00
-7.175600E-03,-58.291458607E+00
-7.167200E-03,-58.291458607E+00
-7.158800E-03,-56.658292741E+00
-7.150400E-03,-56.281408310E+00
-7.142000E-03,-56.281408310E+00
-7.133600E-03,-56.281408310E+00
-7.125200E-03,-54.648242444E+00
-7.116800E-03,-54.271358013E+00
-7.108400E-03,-54.271358013E+00
-7.100000E-03,-54.271358013E+00
-7.091600E-03,-52.261307716E+00
-7.083200E-03,-52.261307716E+00
-7.074800E-03,-52.261307716E+00
-7.066400E-03,-50.251257420E+00
-7.058000E-03,-50.251257420E+00
-7.049600E-03,-48.618091553E+00
-7.041200E-03,-48.618091553E+00
-7.032800E-03,-48.241207123E+00
-7.024400E-03,-48.241207123E+00
-7.016000E-03,-46.231156826E+00
-7.007600E-03,-46.231156826E+00
-6.999200E-03,-46.231156826E+00
-6.990800E-03,-44.221106529E+00
-6.982400E-03,-44.221106529E+00
-6.974000E-03,-44.221106529E+00
-6.965600E-03,-42.211056232E+00
-6.957200E-03,-42.211056232E+00
-6.948800E-03,-42.211056232E+00
-6.940400E-03,-41.708543658E+00
-6.932000E-03,-40.577890366E+00
-6.923600E-03,-40.201005936E+00
-6.915200E-03,-38.190955639E+00
-6.906800E-03,-38.190955639E+00
-6.898400E-03,-38.190955639E+00
-6.890000E-03,-36.557789773E+00
-6.881600E-03,-36.180905342E+00
-6.873200E-03,-36.180905342E+00
-6.864800E-03,-34.547739476E+00
-6.856400E-03,-36.180905342E+00
-6.848000E-03,-34.170855045E+00
-6.839600E-03,-34.170855045E+00
-6.831200E-03,-34.170855045E+00
-6.822800E-03,-33.668342471E+00
-6.814400E-03,-32.160804749E+00
-6.806000E-03,-32.160804749E+00
-6.797600E-03,-32.160804749E+00
-6.789200E-03,-30.150754452E+00
-6.780800E-03,-30.150754452E+00
-6.772400E-03,-30.150754452E+00
-6.764000E-03,-30.150754452E+00
-6.755600E-03,-28.140704155E+00
-6.747200E-03,-28.140704155E+00
-6.738800E-03,-28.140704155E+00
-6.730400E-03,-28.140704155E+00
-6.722000E-03,-26.130653858E+00
-6.713600E-03,-26.130653858E+00
-6.705200E-03,-26.130653858E+00
-6.696800E-03,-26.130653858E+00
-6.688400E-03,-26.130653858E+00
-6.680000E-03,-25.628141284E+00
-6.671600E-03,-25.628141284E+00
-6.663200E-03,-24.120603561E+00
-6.654800E-03,-24.120603561E+00
-6.646400E-03,-24.120603561E+00
-6.638000E-03,-22.487437695E+00
-6.629600E-03,-22.110553265E+00
-6.621200E-03,-22.110553265E+00
-6.612800E-03,-20.477387398E+00
-6.604400E-03,-20.100502968E+00
-6.596000E-03,-21.608040690E+00
-6.587600E-03,-20.100502968E+00
-6.579200E-03,-20.100502968E+00
-6.570800E-03,-18.467337102E+00
-6.562400E-03,-19.597990394E+00
-6.554000E-03,-18.090452671E+00
-6.545600E-03,-18.090452671E+00
-6.537200E-03,-16.457286805E+00
-6.528800E-03,-18.090452671E+00
-6.520400E-03,-17.587940097E+00
-6.512000E-03,-16.080402374E+00
-6.503600E-03,-16.080402374E+00
-6.495200E-03,-15.577889800E+00
-6.486800E-03,-14.070352077E+00
-6.478400E-03,-14.070352077E+00
-6.470000E-03,-14.070352077E+00
-6.461600E-03,-14.070352077E+00
-6.453200E-03,-12.060301781E+00
-6.444800E-03,-12.060301781E+00
-6.436400E-03,-12.060301781E+00
-6.428000E-03,-12.060301781E+00
-6.419600E-03,-11.557789207E+00
-6.411200E-03,-10.050251484E+00
-6.402800E-03,-10.050251484E+00
-6.394400E-03,-10.050251484E+00
-6.386000E-03,-8.040201187E+00
-6.377600E-03,-8.040201187E+00
-6.369200E-03,-6.407035321E+00
-6.360800E-03,-6.407035321E+00
-6.352400E-03,-6.030150890E+00
-6.344000E-03,-4.020100594E+00
-6.335600E-03,-4.020100594E+00
-6.327200E-03,-4.020100594E+00
-6.318800E-03,-4.020100594E+00
-6.310400E-03,-2.386934727E+00
-6.302000E-03,-2.010050297E+00
-6.293600E-03,-2.010050297E+00
-6.285200E-03,-2.010050297E+00
-6.276800E-03,-1.507537723E+00
-6.268400E-03,-2.010050297E+00
-6.260000E-03,-2.010050297E+00
-6.251600E-03,-1.507537723E+00
-6.243200E-03,+0.0E+00
-6.234800E-03,-376.884431E-03
-6.226400E-03,+0.0E+00
-6.218000E-03,+0.0E+00
-6.209600E-03,+0.0E+00
-6.201200E-03,+0.0E+00
-6.192800E-03,+0.0E+00
-6.184400E-03,+0.0E+00
-6.176000E-03,+0.0E+00
-6.167600E-03,+0.0E+00
-6.159200E-03,+0.0E+00
-6.150800E-03,+0.0E+00
-6.142400E-03,+0.0E+00
-6.134000E-03,+0.0E+00
-6.125600E-03,+0.0E+00
-6.117200E-03,+0.0E+00
-6.108800E-03,+0.0E+00
-6.100400E-03,+0.0E+00
-6.092000E-03,+0.0E+00
-6.083600E-03,+0.0E+00
-6.075200E-03,+0.0E+00
-6.066800E-03,+0.0E+00
-6.058400E-03,+0.0E+00
-6.050000E-03,-2.010050297E+00
-6.041600E-03,+0.0E+00
-6.033200E-03,+0.0E+00
-6.024800E-03,-1.507537723E+00
-6.016400E-03,+0.0E+00
-6.008000E-03,+0.0E+00
-5.999600E-03,+0.0E+00
-5.991200E-03,+0.0E+00
-5.982800E-03,+0.0E+00
-5.974400E-03,+0.0E+00
-5.966000E-03,-1.507537723E+00
-5.957600E-03,-376.884431E-03
-5.949200E-03,+0.0E+00
-5.940800E-03,+0.0E+00
-5.932400E-03,+0.0E+00
-5.924000E-03,-2.010050297E+00
-5.915600E-03,-376.884431E-03
-5.907200E-03,-376.884431E-03
-5.898800E-03,+0.0E+00
-5.890400E-03,+0.0E+00
-5.882000E-03,-376.884431E-03
-5.873600E-03,+0.0E+00
-5.865200E-03,-376.884431E-03
-5.856800E-03,+0.0E+00
-5.848400E-03,+0.0E+00
-5.840000E-03,+0.0E+00
-5.831600E-03,-1.507537723E+00
-5.823200E-03,-376.884431E-03
-5.814800E-03,+0.0E+00
-5.806400E-03,-1.507537723E+00
-5.798000E-03,-2.010050297E+00
-5.789600E-03,-1.507537723E+00
-5.781200E-03,+0.0E+00
-5.772800E-03,-376.884431E-03
-5.764400E-03,+0.0E+00
-5.756000E-03,-1.507537723E+00
-5.747600E-03,+0.0E+00
-5.739200E-03,+0.0E+00
-5.730800E-03,-1.507537723E+00
-5.722400E-03,+0.0E+00
-5.714000E-03,+0.0E+00
-5.705600E-03,-376.884431E-03
-5.697200E-03,-376.884431E-03
-5.688800E-03,+0.0E+00
-5.680400E-03,-376.884431E-03
-5.672000E-03,+0.0E+00
-5.663600E-03,+0.0E+00
-5.655200E-03,+0.0E+00
-5.646800E-03,+0.0E+00
-5.638400E-03,+0.0E+00
-5.630000E-03,+0.0E+00
-5.621600E-03,+0.0E+00
-5.613200E-03,+0.0E+00
-5.604800E-03,+0.0E+00
-5.596400E-03,-1.507537723E+00
-5.588000E-03,+0.0E+00
-5.579600E-03,-1.507537723E+00
-5.571200E-03,+0.0E+00
-5.562800E-03,+0.0E+00
-5.554400E-03,-1.507537723E+00
-5.546000E-03,+0.0E+00
-5.537600E-03,+0.0E+00
-5.529200E-03,+0.0E+00
-5.520800E-03,+0.0E+00
-5.512400E-03,-376.884431E-03
-5.504000E-03,-376.884431E-03
-5.495600E-03,+0.0E+00
-5.487200E-03,+0.0E+00
-5.478800E-03,-376.884431E-03
-5.470400E-03,+0.0E+00
-5.462000E-03,+0.0E+00
-5.453600E-03,+0.0E+00
-5.445200E-03,+0.0E+00
-5.436800E-03,+0.0E+00
-5.428400E-03,+0.0E+00
-5.420000E-03,-1.507537723E+00
-5.411600E-03,-1.507537723E+00
-5.403200E-03,+0.0E+00
-5.394800E-03,+0.0E+00
-5.386400E-03,+0.0E+00
-5.378000E-03,-376.884431E-03
-5.369600E-03,+0.0E+00
-5.361200E-03,+0.0E+00
-5.352800E-03,+0.0E+00
-5.344400E-03,-1.507537723E+00
-5.336000E-03,+0.0E+00
-5.327600E-03,+0.0E+00
-5.319200E-03,-1.507537723E+00
-5.310800E-03,+0.0E+00
-5.302400E-03,+0.0E+00
-5.294000E-03,+0.0E+00
-5.285600E-03,-1.507537723E+00
-5.277200E-03,+0.0E+00
-5.268800E-03,+0.0E+00
-5.260400E-03,+0.0E+00
-5.252000E-03,+0.0E+00
-5.243600E-03,-1.507537723E+00
-5.235200E-03,+0.0E+00
-5.226800E-03,+0.0E+00
-5.218400E-03,+0.0E+00
-5.210000E-03,+0.0E+00
-5.201600E-03,-1.507537723E+00
-5.193200E-03,-376.884431E-03
-5.184800E-03,+0.0E+00
-5.176400E-03,+0.0E+00
-5.168000E-03,+0.0E+00
-5.159600E-03,-2.010050297E+00
-5.151200E-03,+0.0E+00
-5.142800E-03,+0.0E+00
-5.134400E-03,+0.0E+00
-5.126000E-03,-1.507537723E+00
-5.117600E-03,-1.507537723E+00
-5.109200E-03,+0.0E+00
-5.100800E-03,-1.507537723E+00
-5.092400E-03,+0.0E+00
-5.084000E-03,-1.507537723E+00
-5.075600E-03,+0.0E+00
-5.067200E-03,+0.0E+00
-5.058800E-03,-1.507537723E+00
-5.050400E-03,+0.0E+00
-5.042000E-03,-376.884431E-03
-5.033600E-03,+0.0E+00
-5.025200E-03,-1.507537723E+00
-5.016800E-03,+0.0E+00
-5.008400E-03,+0.0E+00
-5.000000E-03,+0.0E+00
-4.991600E-03,+0.0E+00
-4.983200E-03,-376.884431E-03
-4.974800E-03,-1.507537723E+00
-4.966400E-03,-376.884431E-03
-4.958000E-03,-2.010050297E+00
-4.949600E-03,+0.0E+00
-4.941200E-03,+0.0E+00
-4.932800E-03,-1.507537723E+00
-4.924400E-03,-2.010050297E+00
-4.916000E-03,+0.0E+00
-4.907600E-03,-376.884431E-03
-4.899200E-03,-1.507537723E+00
-4.890800E-03,+0.0E+00
-4.882400E-03,-1.507537723E+00
-4.874000E-03,+0.0E+00
-4.865600E-03,+0.0E+00
-4.857200E-03,-376.884431E-03
-4.848800E-03,+0.0E+00
-4.840400E-03,+0.0E+00
-4.832000E-03,-1.507537723E+00
-4.823600E-03,+0.0E+00
-4.815200E-03,+0.0E+00
-4.806800E-03,+0.0E+00
-4.798400E-03,+0.0E+00
-4.790000E-03,-376.884431E-03
-4.781600E-03,+0.0E+00
-4.773200E-03,-2.010050297E+00
-4.764800E-03,-376.884431E-03
-4.756400E-03,+0.0E+00
-4.748000E-03,-376.884431E-03
-4.739600E-03,+0.0E+00
-4.731200E-03,-2.010050297E+00
-4.722800E-03,-2.010050297E+00
-4.714400E-03,-376.884431E-03
-4.706000E-03,-2.010050297E+00
-4.697600E-03,+0.0E+00
-4.689200E-03,-2.010050297E+00
-4.680800E-03,-376.884431E-03
-4.672400E-03,-2.010050297E+00
-4.664000E-03,-376.884431E-03
-4.655600E-03,-2.010050297E+00
-4.647200E-03,-2.010050297E+00
-4.638800E-03,-376.884431E-03
-4.630400E-03,-2.010050297E+00
-4.622000E-03,-1.507537723E+00
-4.613600E-03,-2.010050297E+00
-4.605200E-03,-376.884431E-03
-4.596800E-03,+0.0E+00
-4.588400E-03,-2.010050297E+00
-4.580000E-03,-2.010050297E+00
-4.571600E-03,-2.010050297E+00
-4.563200E-03,-2.010050297E+00
-4.554800E-03,-2.010050297E+00
-4.546400E-03,-2.010050297E+00
-4.538000E-03,-2.010050297E+00
-4.529600E-03,-2.010050297E+00
-4.521200E-03,-2.010050297E+00
-4.512800E-03,-2.010050297E+00
-4.504400E-03,-1.507537723E+00
-4.496000E-03,-2.010050297E+00
-4.487600E-03,-376.884431E-03
-4.479200E-03,-376.884431E-03
-4.470800E-03,-2.010050297E+00
-4.462400E-03,-2.010050297E+00
-4.454000E-03,-2.010050297E+00
-4.445600E-03,-1.507537723E+00
-4.437200E-03,-1.507537723E+00
-4.428800E-03,-376.884431E-03
-4.420400E-03,-2.010050297E+00
-4.412000E-03,+0.0E+00
-4.403600E-03,-376.884431E-03
-4.395200E-03,+0.0E+00
-4.386800E-03,+0.0E+00
-4.378400E-03,+0.0E+00
-4.370000E-03,-376.884431E-03
-4.361600E-03,-1.507537723E+00
-4.353200E-03,+0.0E+00
-4.344800E-03,+0.0E+00
-4.336400E-03,-376.884431E-03
-4.328000E-03,+0.0E+00
-4.319600E-03,+0.0E+00
-4.311200E-03,+0.0E+00
-4.302800E-03,-376.884431E-03
-4.294400E-03,+0.0E+00
-4.286000E-03,+0.0E+00
-4.277600E-03,+0.0E+00
-4.269200E-03,+0.0E+00
-4.260800E-03,+0.0E+00
-4.252400E-03,+0.0E+00
-4.244000E-03,+0.0E+00
-4.235600E-03,-1.507537723E+00
-4.227200E-03,+0.0E+00
-4.218800E-03,-1.507537723E+00
-4.210400E-03,-376.884431E-03
-4.202000E-03,-376.884431E-03
-4.193600E-03,+0.0E+00
-4.185200E-03,-1.507537723E+00
-4.176800E-03,+0.0E+00
-4.168400E-03,+0.0E+00
-4.160000E-03,+0.0E+00
-4.151600E-03,-2.010050297E+00
-4.143200E-03,+0.0E+00
-4.134800E-03,+0.0E+00
-4.126400E-03,+0.0E+00
-4.118000E-03,+0.0E+00
-4.109600E-03,+0.0E+00
-4.101200E-03,-1.507537723E+00
-4.092800E-03,+0.0E+00
-4.084400E-03,-376.884431E-03
-4.076000E-03,-1.507537723E+00
-4.067600E-03,+0.0E+00
-4.059200E-03,-2.010050297E+00
-4.050800E-03,-376.884431E-03
-4.042400E-03,-376.884431E-03
-4.034000E-03,+0.0E+00
-4.025600E-03,-376.884431E-03
-4.017200E-03,-1.507537723E+00
-4.008800E-03,-1.507537723E+00
-4.000400E-03,-1.507537723E+00
-3.992000E-03,+0.0E+00
-3.983600E-03,-2.010050297E+00
-3.975200E-03,-2.010050297E+00
-3.966800E-03,-1.507537723E+00
-3.958400E-03,-2.010050297E+00
-3.950000E-03,-1.507537723E+00
-3.941600E-03,+0.0E+00
-3.933200E-03,-2.010050297E+00
-3.924800E-03,-2.010050297E+00
-3.916400E-03,-2.010050297E+00
-3.908000E-03,-2.010050297E+00
-3.899600E-03,-2.010050297E+00
-3.891200E-03,-2.010050297E+00
-3.882800E-03,-1.507537723E+00
-3.874400E-03,-2.010050297E+00
-3.866000E-03,-2.010050297E+00
-3.857600E-03,-376.884431E-03
-3.849200E-03,-2.010050297E+00
-3.840800E-03,-1.507537723E+00
-3.832400E-03,-2.010050297E+00
-3.824000E-03,-2.010050297E+00
-3.815600E-03,-2.010050297E+00
-3.807200E-03,-2.010050297E+00
-3.798800E-03,-2.010050297E+00
-3.790400E-03,-2.010050297E+00
-3.782000E-03,-376.884431E-03
-3.773600E-03,-2.010050297E+00
-3.765200E-03,-2.010050297E+00
-3.756800E-03,-2.010050297E+00
-3.748400E-03,-376.884431E-03
-3.740000E-03,-376.884431E-03
-3.731600E-03,-2.010050297E+00
-3.723200E-03,-2.010050297E+00
-3.714800E-03,-376.884431E-03
-3.706400E-03,-2.010050297E+00
-3.698000E-03,-2.010050297E+00
-3.689600E-03,-2.010050297E+00
-3.681200E-03,-2.010050297E+00
-3.672800E-03,-2.010050297E+00
-3.664400E-03,-2.010050297E+00
-3.656000E-03,-2.010050297E+00
-3.647600E-03,-1.507537723E+00
-3.639200E-03,-2.010050297E+00
-3.630800E-03,-376.884431E-03
-3.622400E-03,-2.010050297E+00
-3.614000E-03,-2.010050297E+00
-3.605600E-03,-1.507537723E+00
-3.597200E-03,-2.010050297E+00
-3.588800E-03,-2.010050297E+00
-3.580400E-03,-376.884431E-03
-3.572000E-03,-2.010050297E+00
-3.563600E-03,-2.010050297E+00
-3.555200E-03,-2.010050297E+00
-3.546800E-03,-2.010050297E+00
-3.538400E-03,-2.010050297E+00
-3.530000E-03,-2.010050297E+00
-3.521600E-03,-2.010050297E+00
-3.513200E-03,-376.884431E-03
-3.504800E-03,-2.010050297E+00
-3.496400E-03,-376.884431E-03
-3.488000E-03,-2.010050297E+00
-3.479600E-03,-2.010050297E+00
-3.471200E-03,-2.010050297E+00
-3.462800E-03,-1.507537723E+00
-3.454400E-03,-2.010050297E+00
-3.446000E-03,-376.884431E-03
-3.437600E-03,-1.507537723E+00
